F-volt,V-volt,P-volt,Force-N
4.819159335288368,4.936461388074291,4.995112414467253,0.03331081081081078
4.814271749755621,4.965786901270772,5.0,0.03240131578947364
4.819159335288368,4.9853372434017595,5.0,0.03331081081081078
4.819159335288368,4.921798631476051,5.0,0.03331081081081078
0.0,1.217008797653959,4.657869012707722,0.0
0.0,0.8406647116324535,4.652981427174975,0.0
4.447702834799609,1.1681329423264906,5.0,0.010066371681415916
4.819159335288368,3.978494623655914,5.0,0.03331081081081078
4.819159335288368,4.701857282502444,4.995112414467253,0.03331081081081078
0.0,1.158357771260997,4.657869012707722,0.0
4.662756598240469,1.911045943304008,4.995112414467253,0.017282608695652135
4.8240469208211145,4.486803519061583,4.995112414467253,0.03427083333333333
4.819159335288368,5.0,4.995112414467253,0.03331081081081078
0.0,1.1388074291300097,4.672531769305962,0.0
4.662756598240469,2.145650048875855,4.990224828934506,0.017282608695652135
4.828934506353861,4.731182795698925,5.0,0.0352857142857143
0.0,2.2482893450635384,4.726295210166178,0.0
0.0,1.3587487781036167,4.652981427174975,0.0
4.828934506353861,4.2082111436950145,5.0,0.0352857142857143
4.828934506353861,5.0,4.995112414467253,0.0352857142857143
0.0,1.7008797653958942,4.696969696969697,0.0
0.0,1.0019550342130987,4.618768328445747,0.0
4.833822091886608,4.349951124144672,4.995112414467253,0.036360294117647095
4.833822091886608,5.0,4.995112414467253,0.036360294117647095
0.0,1.5395894428152492,4.726295210166178,0.0
0.0,1.0801564027370478,4.672531769305962,0.0
4.828934506353861,4.086021505376344,4.995112414467253,0.0352857142857143
4.833822091886608,5.0,5.0,0.036360294117647095
0.009775171065493646,2.898338220918866,4.789833822091887,2.4485798237022525e-06
0.004887585532746823,1.1436950146627565,4.672531769305962,1.223091976516634e-06
4.8240469208211145,3.6363636363636367,4.995112414467253,0.03427083333333333
4.828934506353861,5.0,4.995112414467253,0.0352857142857143
0.0,2.1309872922776147,4.711632453567938,0.0
0.004887585532746823,1.158357771260997,4.652981427174975,1.223091976516634e-06
4.8240469208211145,3.7732160312805476,4.995112414467253,0.03427083333333333
4.833822091886608,5.0,4.995112414467253,0.036360294117647095
0.0,2.463343108504399,4.736070381231672,0.0
0.0,1.3196480938416422,4.69208211143695,0.0
4.833822091886608,4.18377321603128,4.995112414467253,0.036360294117647095
4.828934506353861,5.0,5.0,0.0352857142857143
0.004887585532746823,2.1652003910068425,4.755620723362659,1.223091976516634e-06
0.0,1.050830889540567,4.69208211143695,0.0
4.7165200391006845,2.4780058651026393,4.995112414467253,0.02079741379310348
4.833822091886608,4.760508308895406,4.995112414467253,0.036360294117647095
4.833822091886608,5.0,4.995112414467253,0.036360294117647095
0.39589442815249265,4.956011730205279,4.828934506353861,0.00010748407643312101
0.0,1.2023460410557185,4.69208211143695,0.0
0.0,0.9237536656891496,4.672531769305962,0.0
0.0,0.7380254154447703,4.672531769305962,0.0
4.804496578690127,3.4213098729227758,4.995112414467253,0.03071875000000008
4.833822091886608,5.0,4.995112414467253,0.036360294117647095
4.838709677419355,5.0,4.995112414467253,0.03750000000000006
4.838709677419355,5.0,5.0,0.03750000000000006
0.0,1.4467253176930597,4.662756598240469,0.0
0.0,0.8308895405669598,4.618768328445747,0.0
4.828934506353861,3.680351906158358,4.995112414467253,0.0352857142857143
4.833822091886608,4.936461388074291,4.995112414467253,0.036360294117647095
4.838709677419355,5.0,5.0,0.03750000000000006
4.838709677419355,5.0,5.0,0.03750000000000006
4.838709677419355,5.0,5.0,0.03750000000000006
4.838709677419355,5.0,5.0,0.03750000000000006
0.0,1.129032258064516,4.6383186705767345,0.0
0.0,0.4789833822091887,4.604105571847507,0.0
4.5845552297165195,1.5591397849462365,4.995112414467253,0.013794117647058804
4.838709677419355,4.49169110459433,4.995112414467253,0.03750000000000006
4.838709677419355,5.0,4.995112414467253,0.03750000000000006
0.0,1.744868035190616,4.726295210166178,0.0
0.0,1.0899315738025415,4.69208211143695,0.0
0.0,0.8895405669599219,4.672531769305962,0.0
0.0,0.860215053763441,4.633431085043988,0.0
0.0,0.7086999022482894,4.667644183773215,0.0
0.0,0.7429130009775171,4.628543499511241,0.0
0.0,0.6695992179863147,4.662756598240469,0.0
4.819159335288368,3.4995112414467258,4.995112414467253,0.03331081081081078
4.838709677419355,5.0,4.995112414467253,0.03750000000000006
4.838709677419355,5.0,5.0,0.03750000000000006
4.838709677419355,5.0,5.0,0.03750000000000006
4.838709677419355,5.0,4.995112414467253,0.03750000000000006
4.843597262952102,5.0,4.995112414467253,0.03871093750000009
0.0,0.6793743890518084,4.69208211143695,0.0
0.0,0.3567937438905181,4.574780058651026,0.0
4.750733137829912,2.3949169110459434,4.990224828934506,0.023823529411764733
4.838709677419355,4.565004887585532,4.990224828934506,0.03750000000000006
4.838709677419355,5.0,5.0,0.03750000000000006
4.833822091886608,5.0,4.995112414467253,0.036360294117647095
4.843597262952102,5.0,5.0,0.03871093750000009
4.838709677419355,5.0,4.995112414467253,0.03750000000000006
4.838709677419355,5.0,4.995112414467253,0.03750000000000006
4.843597262952102,5.0,4.995112414467253,0.03871093750000009
4.843597262952102,5.0,5.0,0.03871093750000009
4.838709677419355,5.0,5.0,0.03750000000000006
0.04398826979472141,0.6989247311827956,4.604105571847507,1.1094674556213017e-05
0.0,0.30303030303030304,4.555229716520039,0.0
0.0,0.10752688172043012,4.59921798631476,0.0
0.0,0.15151515151515152,4.550342130987292,0.0
4.819159335288368,3.059628543499511,5.0,0.03331081081081078
4.838709677419355,4.775171065493646,4.995112414467253,0.03750000000000006
4.843597262952102,5.0,4.995112414467253,0.03871093750000009
4.843597262952102,5.0,4.990224828934506,0.03871093750000009
4.843597262952102,5.0,4.995112414467253,0.03871093750000009
0.04398826979472141,1.5933528836754642,4.69208211143695,1.1094674556213017e-05
0.009775171065493646,0.5620723362658846,4.604105571847507,2.4485798237022525e-06
0.0,0.3470185728250244,4.594330400782013,0.0
0.0,0.1906158357771261,4.618768328445747,0.0
0.0,0.16129032258064516,4.608993157380254,0.0
0.0,0.18084066471163246,4.565004887585532,0.0
0.004887585532746823,0.20039100684261973,4.594330400782013,1.223091976516634e-06
0.0,0.18572825024437928,4.594330400782013,0.0
0.0,0.20527859237536655,4.618768328445747,0.0
0.0,0.3128054740957967,4.565004887585532,0.0
0.0,0.2590420332355816,4.633431085043988,0.0
0.0,0.3176930596285435,4.5845552297165195,0.0
0.0,0.3519061583577713,4.59921798631476,0.0
0.0,0.3176930596285435,4.618768328445747,0.0
0.0,0.42521994134897356,4.569892473118279,0.0
0.0,0.4105571847507331,4.569892473118279,0.0
0.0,0.39589442815249265,4.59921798631476,0.0
0.0,0.44477028347996095,4.574780058651026,0.0
0.0,0.3763440860215054,4.59921798631476,0.0
0.0,0.08797653958944282,4.359726295210166,0.0
4.838709677419355,4.349951124144672,5.0,0.03750000000000006
4.838709677419355,5.0,5.0,0.03750000000000006
4.843597262952102,5.0,4.995112414467253,0.03871093750000009
4.843597262952102,5.0,5.0,0.03871093750000009
4.838709677419355,5.0,5.0,0.03750000000000006
4.838709677419355,5.0,4.995112414467253,0.03750000000000006
4.838709677419355,5.0,4.995112414467253,0.03750000000000006
0.0,0.9970674486803519,4.628543499511241,0.0
0.0,0.49853372434017595,4.594330400782013,0.0
0.0,0.3616813294232649,4.594330400782013,0.0
0.0,0.30303030303030304,4.594330400782013,0.0
4.838709677419355,3.626588465298143,4.995112414467253,0.03750000000000006
4.843597262952102,4.8240469208211145,4.995112414467253,0.03871093750000009
4.843597262952102,5.0,5.0,0.03871093750000009
4.843597262952102,5.0,4.995112414467253,0.03871093750000009
4.848484848484849,5.0,4.995112414467253,0.040000000000000126
4.843597262952102,5.0,5.0,0.03871093750000009
4.843597262952102,5.0,4.995112414467253,0.03871093750000009
0.1466275659824047,1.7399804496578692,4.677419354838709,3.776435045317221e-05
0.0,0.5718475073313782,4.565004887585532,0.0
4.814271749755621,2.810361681329423,5.0,0.03240131578947364
4.843597262952102,4.555229716520039,4.995112414467253,0.03871093750000009
4.843597262952102,4.956011730205279,4.995112414467253,0.03871093750000009
4.843597262952102,4.9608993157380255,4.995112414467253,0.03871093750000009
4.843597262952102,5.0,4.995112414467253,0.03871093750000009
4.848484848484849,4.980449657869013,4.995112414467253,0.040000000000000126
4.843597262952102,5.0,4.995112414467253,0.03871093750000009
0.0635386119257087,0.7771260997067448,4.628543499511241,1.608910891089109e-05
0.004887585532746823,0.42521994134897356,4.579667644183773,1.223091976516634e-06
0.0,0.2981427174975562,4.5845552297165195,0.0
0.0,0.24437927663734116,4.574780058651026,0.0
0.0,0.0,4.535679374389051,0.0
4.843597262952102,4.0469208211143695,4.995112414467253,0.03871093750000009
4.843597262952102,4.79960899315738,4.995112414467253,0.03871093750000009
4.843597262952102,4.9853372434017595,5.0,0.03871093750000009
4.843597262952102,5.0,5.0,0.03871093750000009
